hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,0,68,2015,July,27,1,0,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,97.0,0,3,Check-Out,2015-07-05,Casey Thomas,MjWphd0/4bbjEf16PPKAuU4SdyjtEsi0rZSZkR4kWn4zXL7RutwUGuuiJiO8lXhyNvryXpRwnU9W85eQMCQ0sSLHo+SmwrzcklOdMc0FWIQHH2xqtY22uqlwr7SodCj+m0A0g/9ytGSrLETwTJDtLDdjbqVlvLdR+LDFYqH/aCc2u0Bfz4hnHhyYgDIS2yEJOOa1LETcsGr6e8CcqeG8I6Tl7917fH7wZOX6hMs7+tCObXMoL9lMBjCjSZnijRFydMTszRV1mPuSCQ2xUyRdt/gfsGmvTyfp7RhwbPzRqYnJx4WjnFV1CACK8RTwDlGDc3OpHyaYglpRxPzvx3dc8g==,211-071-2173,************8518,72,01f589d0d210b1ee45476b5840229636
Resort Hotel,0,18,2015,July,27,1,0,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241.0,,0,Transient,154.77,0,1,Check-Out,2015-07-05,Rachel Friedman,BTQec41WiCqYD+fahQmb8Cs1jiAYePlcZ5mivBmnxxtJXvVCKVPmck/Qx4wASagoRzXJPE7aSAODOZ8taxZJ9N552RN+CrxJy1Wb+7AnauisG5WiOAT4CDWJp2I6DW/lOqRJA18UPWRN4vwcUTiaDEFDE6a1C2+lfY3h8ijK1oek5jHeTRUyv5as71SgxNNosUwLRjIqDety0LvHRCaDw7eMC/1litcWTekOieOtCXK71e9HGXZTEXYlLwg6bcW0PBctPiBfGysWd7H0XJIQansjlTqNeqK9HuQ5lnfS/nqt8O/UCat6PmtzoBEPkKD8quQVJ8mn+93YAhWHQ/8bsQ==,435-075-8409,************9767,33,2d0ba95c902f70ca74d5548437b30d75
Resort Hotel,0,37,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,94.71,0,0,Check-Out,2015-07-05,Edward Torres,ol6B00QBCOMkQuC69StKUzJIwfeb6j3/1iMmpaPQEJVNwabThIWIKcWJtvwzNs3f2YdN/cnw6/UkflIobBAy/W77lyUmA6fnXUyPBL7496zO5VRAaZSKdIzMeOlfBEzUEcwxH0clGoScnlA92LI3CWgLjlCCh+WLd+K4bzobRHFGHEMDfW46YUDEgmM5Xcu7o8yiwXyo6HVLNWxBHbvvFslDzZwC+N6W1gg27N6pGOVVbBsBqxFm7ODdfvrC5lrgIyggJHRYoSa7GKZqHh8mwHWs+oSKyS/M+UYVvRCLH7Bj0MqINCrvGgwAfMoUU5TB7kEQSP6DWSfit8wxE+TD6Q==,790-746-7471,************7719,53,92f4363abaccd0269505c9cb320c878e
Resort Hotel,0,68,2015,July,27,1,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,97.0,0,3,Check-Out,2015-07-05,Samuel Zavala,EufTMQUbxdgeLvJ1f5FjUg6hEWqB0xofcErM4n9eOksAE3mVSa7bjk+l7Ayl7Pe7cm+1tGWpcM9lMgaW8g4xZT5xT88/6XMCLma7TRSi+5XL6cfcB6I16V1ztJNI+Fvz5JsaxLePYB9pP6+JGl+6CKbcLXxAClSQ0TT+S389Ni6bDilTVHkT0sWI6wlp3qseFGjMm3YKjjGg9KGyoEpspFhES/M+VuOgCWbTs1Io/CzC0up4qBEAauIum+z64v8lCT3NPdMmq+3QD6kT5upTaf4FpvOd+M4IuF4imgOH3Q6LkIdi/tq8/xrEe3GPfUt5oAKjhrYTqZDhTXrGkcIk8w==,649-384-5387,************7612,77,b9c94f739a415e9c4d2be0e1b9a86614
Resort Hotel,0,37,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0,Contract,97.5,0,0,Check-Out,2015-07-05,Dr. Victor Martin,RZ+oxAGzX8XzSzgjpSDi2vluw3SHwBMFSbJh/laKd69TosfNSGRnBwY0wlcYBETxdkRb90cGdWbFMoLp+7dDVsULugwDNrz5dbRvXmH4Rsg3byBBBtchSqahVx9JEG4D1r8u8uF1nr/wqSnZ88ViNQQChQrZ3B03gRgdvTLtYeuztYzF/HjVuuoFs3TwZ4HnFNGxcNRhaJ5qV0qK+pdOVAgOb1yneuboHkj4OnbctO8YPnPkIC91JEWz14wURXs7yuvS6kdgiAPdqWBhjNuKI2w6NHJbCIEL1EH0mzFMg1k1HHBzpeTT4qGTYFmiI69GXbVwcyfmWPjWhM9AikAqIg==,331-430-8824,************6279,63,36054474d319df1f2a007ea1b23868aa
Resort Hotel,0,12,2015,July,27,1,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,2015-07-02,Sara Lee,EZ6sNAmL2jv4D/TwjVDWt6VdHcDn4m68TenVMbfrmKSvP3f3z4HIo6CHThi7kzJWPQOzNNBSvkniopBJVmot+Pf0G1JnE32Pk9TD03CH8aRp9n0MOXXBWcT7vuE5II/xambE16mUF234qPhfuUZhxfqXszrsGMTjgV5KL4dvIZ+NMqJ808TZ9Qbggh9ycGHsOXD3lYMsLEggKRyFByWA7Vf/pdmRvSkwPKZN6wDNZvfB37gZDP281+7UxEcqgs1qIZF5Khl8Ilkaj2q0QDgwjfVWGrxKoFVjx5GUbQ8p7Xu6rzPiKLWOCLvMOJpZgEB9oinN3f8Vz4Fd7WmYAOkftA==,573-306-9938,************8950,33,59d4adbd9ffb8f57daa922c19bd3eba3
Resort Hotel,0,0,2015,July,27,1,0,1,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,G,0,No Deposit,,110.0,0,Transient,107.42,0,0,Check-Out,2015-07-02,Curtis Rodriguez,yuYSV7kiwGpuXH6f1f36FdB2ioFAI9OF/KfM7mzzOq0jWh3kUbTInBzwAwmuvLi0MmfBsIICI37C95CXDrVlQ/OsM5OF+ylBLl+tF/fD7EsFxjKsSMtIuHwP4znzcyO7ZMJqxDH5bgTj0Ogw1I7tItVgUZMRxPiRstSdEqiiY+5AI7Qd8/gWSIs+oH2cxI56aFBHkeq1QdTHruKKpMtErRSoNrJrFpvi08Yw5ABUAmCF4EEzV5Uzcj8TrpwmRI63B+TWVqbeHUpSiz3E2Mn9o6FUyAKjnyQnEMeyNM84vSQzQD5b3tldgVFq2ts/lng2V9vKADeiIp6rHGf0iIzHAA==,466-424-2102,************1179,70,a7a13604b03d7a7b0b2f2eeeee532c21
Resort Hotel,0,7,2015,July,27,1,0,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,153.0,0,1,Check-Out,2015-07-05,Stephanie Schmidt,ruXTDE02izU73UUUZintPw1lGntrs/iDUDcNemQklqNw3pb8fLeNEeNRR6+aYD3wIxPZFc4figOVO6sbYRlqhPPshfIgTREbf0ExYlz5QH98oPfYvbJsM7KUcuHl3bSjd024GSZhyXSkTao/k9eaP5IXkcIJWFmY0VxOZ7MPc8e3ir9piVgj3SLh/ouRTcXm6AWIW/PRqs8m/OBvPj2E9Os56YlhdvfoIqUexx1vnlTwmUVnagI9gatQP9avVGbK6nrS+uuw3x5H/uKylcipe3Dul3jtm7hBG2asmwtDgAmUl4U/iSYsDRFh6V+Rb2n5yNLZFIAGP9u33M3RgtBVcw==,896-642-1049,************1110,43,2582dfbc64db847715e507d057fb11b3
Resort Hotel,0,37,2015,July,27,1,1,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,97.29,0,1,Check-Out,2015-07-06,John Matthews,tToCfugY2rlqUx7omZh4aw0DCB9r1G7v4+lRkzIaUaZ6vcwYeFKp+nAaUtJAXClhv+5ayX74XW4gnv0B4/jTB0jFnpaahFy9+bn8tUGtUg3XsBK1jQnwnykr4+u+4tBopAMVJ28hiRMJePmHboeePfhSFYg63YbJ1Ai/ggUuFVPMTPNhDgvpxjEHtqjE92tXxtwbCEJgM5y79Qz61UpHsWuzNgzvEk8vPm+NEOxYAg9gtLiwnkzlz70rCGpNBBPhhLevDNgf09AnlZ8SrKGfkhAbRTMMXr5RKAbL7IX1pOtH3o/cz6q624xBMiDmShDl8jofAjYf2FtX01DbWqGGrg==,952-496-4398,************1019,21,2ba8bac871421d6f3da3b06512e71d4a
Resort Hotel,0,72,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,84.67,0,1,Check-Out,2015-07-07,Robert Chung,aWW5pVuEv415LSgKVUIpEtAa9dOpomjbTGO7RIXfc4U/J/vOnE1Sk5s97jayBlLT00YN2QjjriJbKGwu/qyTq84EyGgi5QmSGjsSshoUXWVILEXkdyDe2ne+pMp+wrCgcH2UZ7tB8xfIHIDPK3ILXaiegM0rmhPodGc70NIof9lPVnkRAqsaXk7q+dhCFbqu39XcDUmCmp5KmC/xI23l19/a/eABlhOKxEdPBF/6875NFgy0kOx+/5mjA8kb6OJ6o+VNRrKPV1r3+NOLIwLEdQze/dr7tKDV1XYphoFSgffNzP7V/OFU0nQddGDijlWRVoOhGjBSZ0ZfZBCgBySAqw==,382-465-6552,************8524,50,927c2a008284f68e856cee2c5ea48cdb
Resort Hotel,0,72,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,84.67,0,1,Check-Out,2015-07-07,Mark Garcia,qVCLfi6qULQEeIXxsF6i24gw5ujs4NPko+huC6vxaZ51K8yp/6Bftc7RiExyIv09yh2QaW4A/uLHY5XU/+3an3/r/1y3ECvO0j++jizmhr8hmjvZkRJIkm78+IX7gQ8oxizoDnca8tpwBlxkZjkuTOGd95MuWjBZh01vfORnf48V2gv5KezFzqmJXd3Vi6Y188WDQr0dPBD9m6JHMvIsieDvB/77jrC7k7O2+OG9ryTX2uP3EE7Zl2WZUOg2tbT39thE++zWQR//qe0fEIKxYC9bJ03kPih5Vj98Zs3bAMc3Lkf37/XAxuwhG1pqOYLWadmPDg/eRXEBBHuhgWHdnA==,784-675-4921,************4371,46,4f415eed4effde2973270a495dc04ca4
Resort Hotel,0,72,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,99.67,0,1,Check-Out,2015-07-07,Brandon Taylor,dokuIm/UkG3KCLjS6lb+4YFN0JN8rC2ReNWrRx7Itk0HZb96pW01vh4FCG2xD45aO/9IzDDWGqE9ERHffcjXlcI0l2eQILlKMtvD+ld7Og30OX7xk4dNDakk2s9cYf2Gvx+D6bdltvlOLtrjSCP4yXHIlx+XEkwdX2dpYoquoOpKNlj02VaVo2+drYiW7Ixu2cdNF0fWsCZxJwBk+pnWVedDwvLokqXtidFV97wokfuftoSTXhnQrkCCHZuv4d0LkzdgM5S53jyOeL8ALGkpvU1gUd1ihhJCeuVUZMVGFezRcuEuupf5TMXiUou5IZ68l4ZsRKcFoUrxDUO7K5RYIw==,227-329-7167,************8470,61,6afd672beecb94b848f78690368ebb26
Resort Hotel,0,127,2015,July,27,1,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,115.0,,0,Contract,94.95,0,1,Check-Out,2015-07-01,Angie Sanchez,dLWuvCqbUiQwN2fZoiR1Io79pE7H3WtWP1rYZVHrrrRs/5vFw2Kc88NEx8H1oeuHMbw8cnuoCQC2/0D5h34OPMti5DcwzYzFzDnm9BwForjH5SeMUD+LD+OH/Gh6h2XzJeZGsHhvdZRdwUEdd/Ow5O3POzEd5vqkvXOBcaYJsvUk3mks14MryrJMx8aErzkeLEDFJAVApCb/cYyM7JrOg0rcmudtDzRF/5UQ83F57p+12SpJLs013aJ+yPkUPLJEQXJsLG0WcGjBJevzjXVvydlWdd8h1kpzODmlQTE7nYRpBcYDWxx2y3uoa93DXjVJdejMoWJU5oWUlwW7Jt71iw==,211-889-2476,************8871,48,9512939950725faee8f3e76bf868cf32
Resort Hotel,0,78,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,63.6,1,0,Check-Out,2015-07-08,Alexis King,TAYBUScL5lMiSFYisK4SRVfpmNdykgsFCGfRbbgnC193XpffPuolt8dlXRIXScE9zrNDDCFwr+R4xGavQmRqe11KbubA5Hi9o1TIWk9wtzdG9oTa1u0uB6AdYRbh5SmjcvrrmiOKLoXVFU259wBTAOM0BR0Dd/cABK5qjZ+5dbIo5AmXmuFvbhAuy7zAWsAOu0OmzGqRqclnDnD5rUZybu9VQjVSCT4rQZlwrLtD8pST+3tC+1bLVim/IR/QtEN8FmprmcgW1GHn7+iXcx/DHmye01j6e8y1sleNW7ct64zcf89Rh2t2XR+9wJePzl5HkXalmVhRDNyoPrOxE4piqw==,103-516-5853,************6809,61,511e613e17e4887be0cb86c6816fac7a
Resort Hotel,0,48,2015,July,27,1,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Contract,79.5,0,0,Check-Out,2015-07-08,Michael Davidson,glEPHGTcUMqCRrAvQu4vfNOkJVauM8a0tFiaabhLKkmheXZQ4VXGz+xM8LmXtbjg62XQ2a0Xtsi3iIqBK6gGJjLMiNCE5lgz6eqaAvqchoRDALonT+E6fsPBDGIUDqB6T6NTI1givLfWiS7L40k9ODVcBwDoQ9aP6CUTzseyVgexchsPJzbY+AwW3i/vI3aEq29iflv0p+dv/nf3yHVxUA75Br33OoL1Hi6N2qETQUS2JIlMj9eFbEWmA3ETCIc3oR2auxxLucqAA3vA2bCWhgnlJ7eHeRDXZaw7dfqE/doHc8Dn0nqj56TqKbR1HYXMJ/tWkapyKFB8WXjU7nJWJw==,336-525-2460,************8662,69,386cca0d21826f06e3b2eb18133f6ead
Resort Hotel,1,60,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,107.0,0,2,Canceled,2015-05-11,Jaime Flynn,ROdku8xVThCTG0901y/7PW1mC5dxQuAET7axWkkHzLNmWjp2F9W7FBJxHkk3VVfl8C+04UUAIFDGMhn7kMPvNj3CDKeAPJO2Tw1fkRcciQd5YqE4l1x7lxIdJHFk+tKa5TBuHxrjblErp3wwc4gFdK9TdC26FJuQLINgchgg2tF0PxdDgNsb8ZzEiyjWJNa4CXkEKi8t18nkcy+kxR3LJIQqmSYfWA1uivFGFC5/vSx6wzT01I3Tc7zMOH/eJHKpvyfe0wUt14so7Y/eRKfYbCcVrx5zJyWCo1EVSYNNOcNpaTY8Rc+Av7QaSpsENKrf5ABbNLDwxHuypmNMYzPYpw==,549-866-3721,************9660,27,fa999f27fa39bfafdae79ab3a58dad40
