hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,age,token
Resort Hotel,1,23,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Canceled,2015-06-23,Priscilla Collins PhD,zhryD6kytieaKDpCRpR8MHngSqDVhN4Uaw6qriAmVcx5D3EE8yaDg1Zx+K6Vjrp7Lt/LV1i6VDfIeacWstEwxTaB4yX7yyTqGm31Viopai6UoFDXhZiE7P3FRawMAXcmLmuH4I05v36TbX9tYIYcV0dPr554BdlD3/rxGLnxhAXugNQKjrFKHX4j+HISpDJIvkY4XWhJaBK7DeBShyewfwxIBPqdEKDfWUybqmwgX1A938Penpw2jxTbjYSuCY32Sv8i9VTTiX9E8U/SbFiq5Lcx8h+WVrYyLEb2kms7I8YZ4Dhb6thVxnibQXn2HF6UzqXgT4pDoGgE/osS9FixQQ==,833-887-7898,************4642,38,2e5bd0b7630ed09374e7b2dd6b60caae
Resort Hotel,0,35,2015,July,27,1,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,145.0,0,0,Check-Out,2015-07-05,Laurie Smith,p5VwU+/POE66Yq/qwR/nvFNjz0Yq0hBFzkmQ8JaEgsbDfGLzEBzAA9/Q3PRB61zWfmgP97Sn2CvGFn0TYOvb9l6hqCQW0jTSgFyQ3xMlrwwOaWey9bPQ22TSo2jsYEFtVJHDaYg0iNtlIAlAN02WDIq1qOaIrtUk89mEe7I1MWAZsQdHhC7D3hb481GgEord3uHL4BXhOlHW1ErIOG73Bs+ZXw7YrpgJFbm1vJWOwwrPMUVohdvUuS+uWd5+1ZIL52az/v+GLleWt0zygwQEXOOk54sxqgw13pCXZD+y3FTNmKdL4q0C9uBfzIlyYt+D9y/u4ZwY7+5+rH7Hw9FeCg==,804-383-4080,************5450,38,76a17037b697618c9e7c9db49fe67fb0
Resort Hotel,0,68,2015,July,27,1,0,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,97.0,0,3,Check-Out,2015-07-05,Casey Thomas,RD5AKbkctv8XQrZk2QV0dWtjSKRS0dwyjtVIbaRteJS3If+ARLgKFUdMtX35BDzn7ZS8Ovilrk7x+17yfIyxaWkp68ydA1dnoJy4WerWicv2DiU+q/kF90MtZ6q3xNgKqlWoUy9zIefxyt6TzqHMVdzbv5gcNBNKP90GGWLWmkCscZQTRyovHokx507vXuU3x0jFoN+GrzMxngv5/bAYOi49Zo5twUd4X+hyfpXPcU7cLIOwh281ytMcanF1uTqVsk7MkD+imMfuNTFsJ8KXRgGEI9PG1IngTZtp8bjvPORPEGuQ+z6A6qHXUnGWD0sLINk1PrqbDnH5MTzwv+fkhw==,211-071-2173,************8518,72,4a78b0bda406d664e2e15450b2e8f871
Resort Hotel,0,18,2015,July,27,1,0,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241.0,,0,Transient,154.77,0,1,Check-Out,2015-07-05,Rachel Friedman,ssBvuP4LzszG9AplQHp7Z08BhZ2/++xaCH5WonIg07NAWLdMawtJYta5Ru+mTwv947g1s7zQ7vazbuRnusz8UXGdt46IBFfelS0TeQ9nRjSjJ4vyLpYD7hgnrDSQvCGdof2YbkHvGijoYuFOMgQMQlIj6s6hZuMPgEcZLVQ+0QpyY3KNevg2s+qzRGOP3UlJ/8Sf4qd+PwEirdNZvl5qrjUeCF2k4g8tTeT0zVsUGYIMaEgT9E+sEVXYTtBoe77cBHIUK5a8yYBD27dndrW2F+o9HSrYSmXjHRcxjf308kneFH5PJH5pjBw9VU8S9hoq/DywRVGzwucZwB2H4+y+ZA==,435-075-8409,************9767,33,9e5e081a62788575e88db81de50598a8
Resort Hotel,0,37,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,94.71,0,0,Check-Out,2015-07-05,Edward Torres,m/hMTGBCy4MJ7M2N9PdNRsd1uhdWPLQOiV4DA05Ih8yHXv4qTrOcYrI7ZA6y1zWr4ex7PagSlWyBdsMW16OJtilK+pTDVXE4YVDBAeTLtvFI5t4zOgxOQwvNc7O857EsM2L3QxOhLzRLj91XBtCoUOWiDlW4MXzFlQn0Lr80texnUqmsl6dlfxa0Q34WMkMijbBBzuOHK81ibcWXKignGc1lizWYW1I529KonVWvWnady1ii19MHYbojSXA51GpLs7J/B/aaLhx2dMwHrry/aSEdxgUu8G2ie0NapD5bAYqaJ+ibYmznt0WGG0FcFWfAtoErs8BLgMKE0OhSfnPHzQ==,790-746-7471,************7719,53,4ea13b0d9f844bd8c88af5fd35887d6e
Resort Hotel,0,68,2015,July,27,1,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,97.0,0,3,Check-Out,2015-07-05,Samuel Zavala,svFVWc17zMTXQ+AdG/tX6KQrlr7c1rwvyeNL5LePmK+0cHdcLW+Rc+h3BzrB0ctLxBY7Um4Wb4Iizhbp14DQRiDubc8yZpX7Hl0Zq/bDRAzEtPKKSqcOzupTVBHg9mzs3JGBokQpqijaRrr8lwmo2E5k3QaP6wiQXdq6Cr8rGmTarvqa/iIADYt6guyy8CCzDvYiDu+J+CKbqwYvEqoHESRH7+V+hbPOorUdMTiAmsIxlCIZhRkMOOj63G9GKwxZea+8xnuqzfUnBQa+UPVH/xxaD97n9vMw2YoaYgI7JvVk/UvmPPgxaWBPO+fmuuXn2mueJ3mb0tcQHoAKM30viQ==,649-384-5387,************7612,77,5e3048376a1e263e41d8581dc2c8fade
Resort Hotel,0,37,2015,July,27,1,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0,Contract,97.5,0,0,Check-Out,2015-07-05,Dr. Victor Martin,WLuOuIcrwtriA7pJBDu3Su7WIf/bGIBos+6rUxxz2FuRTDxLj+Opj3XrLGmIfROE08xd41h0xafnM2DlB7jCwm8LMlVszUT5K1EDHb+SN2zMa//uVat5l7bdBP53AWfuipmTs3AV8YkUuDeT2RGH8hSQzI0jaITisLf0XKYVyqrPXPLE863NbB4SrK7lGcYB9cmD2yIsdDOZBXk48QCY1VCvpV8Zs6wDCbz1Ej2z9IJAEP+2AWU6Klx0IJpdqhMYL4epEaPv167OMvPmGAO+xmVgR8GaOXVoImwM2XHWvpulgzwooeqVHRxJNGboZ2YupL2CiXQs/EZuYtsiiarqPA==,331-430-8824,************6279,63,99830a6c1081219eef10afb651fd2741
Resort Hotel,0,12,2015,July,27,1,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,2015-07-02,Sara Lee,Q72gE7ZttIMzPQ0V8m6Gid4Yxpe7UOxzlDKSbYtyivM6jtTlyfvxM+9W9nAVh0skPXfvOq9s5NStYqkOTfG3kMii8LDlaQ007yXYszGNhd05Xvs04Fo9x512xFhN2dUV43ESsC3mML2yfCmqcnJWz5vsGnkW+KrzOL5v5xtdfdjthrZv/pe5LA33VrCnQUMvy1sDuUT5Qd4HQDOdmntxP+x+aYjjFrOlTKGWp+Srb/dy4AwmWeZQnFqWeDGJ/G0eFu3G7Bwddr0PjCCcIa1HDAeJg21nbdOrt7wy8BLmb13EMTB8FEdnM/hBabonfb24/QOAfehDYxCKqQC1oSCPYw==,573-306-9938,************8950,33,1cb3b1f09e1b17e69be52591e8f322ae
Resort Hotel,0,0,2015,July,27,1,0,1,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,G,0,No Deposit,,110.0,0,Transient,107.42,0,0,Check-Out,2015-07-02,Curtis Rodriguez,1/n7moEu/VYehpLpjoZ2H8jooG52y06UcFQnf0GTBo2arm8u6GlFLdbFes9cKGMcK00DSB5yK14pd3Mb4lMeYX2daYWhhJ1CQcR/ozSyUsiq19VvIL2lTcsAi9AnUSZJS81kb05rYBbjT69Irh+zarnphc1/sIiXJxKDQ6PO/wrG+HtS0tHzjBnjkZgxmveiKnM4FQmcnEhsRQfXa7yd7G16wU01FRaFWoymVJihOCwL3NtIEaJdT6WwetZGEFaAf1Qs49BT9XRi4tJcAF5VrKAA8HOxnRVnW/vgYlZ2dSfdKWYSk36h6Rfu87vVyfXsMRBkuaN5wB2oPv6rNq0Q1Q==,466-424-2102,************1179,70,c97ddb253687ac8654083dc5775e1c49
Resort Hotel,0,7,2015,July,27,1,0,4,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,153.0,0,1,Check-Out,2015-07-05,Stephanie Schmidt,Yymdj5VQ5sAy2DuXKN2ZrHv/6jaLrbSU9Ce4IC2cyiWb14u7bHKI4sU9AUZHA/gN0UcnJH1bYfGC99c0pmr+seNzCxcv/+9xFqlOMilNf/EDwGc6oONOm42AosZZ8hGyXF+xGDOMRubsFZ8KT9OJlPuTa+MWQudO4U2kgTkid7jSGQ3aNIfRj3CX5NUi6WlxYuMNQI2tBjXsPeAuvM5XASi1Zhnzh1q2KY8a4YY4yvfwt7i3U1mLfk6uetJBGTtbU6VVw2Z2FqUlqUHMMwIuvWQwEYPJrsmEJMNc4K+GStFGsZV8hACBVa2Af3hrKN5bWzW84l8Abx9V2lD/49Z2gw==,896-642-1049,************1110,43,21bfc8bbb258002f312bc0e5a5847829
Resort Hotel,0,37,2015,July,27,1,1,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,97.29,0,1,Check-Out,2015-07-06,John Matthews,BSaH511VVaV/OqvpuU6c6H5BrXvgSAQy7TymoQJjPUHEpM+K/xvpLcRMVxzlkC9xGaNJmTwTSbJqcXsS9cIEyNHzpcQr3OEz4CjXtbc6qe4Ofy16dj0y3za0ReXTQL4IYlERhNKUCmMSxkJnEYW8SOD+3PFWrNfHs0XpAp0drWkVkcM/L25YVK4rC8WoD1EX2O/Pn+OjD+JUATpIaX4bYhiec+EQV0hH2W/T0FNfeUhdl+tY31IuRBzeWP1EsWfohaJScGHkmXADC1bC0GwObBNgahdav2cr6Q+Er5XNobpWyNnvF5Z1tkpPVx1tnTzWXJYL54oNQrzuH4TmzWAMRA==,952-496-4398,************1019,21,cd006a97ba5432adad52e7910717be18
Resort Hotel,0,72,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,84.67,0,1,Check-Out,2015-07-07,Robert Chung,QOyubwHBxhCXzDfYdDJk5N8FZiXvJSApAjHBN45Jl+/6e08vX+lBYOpxU0oC6cxSNGoQY2nlalL7+CS0+iwCv2GB3Z5y8Nrk8NFqXFkmnCn4TMvi0S5HtsXgzUVvSKpfsKAhR1I5XPuU15gRdAA7oULikKUuSG7oM72GI0m4d2mp4Tb6gFE6KMGIzA/JqrUQKGZ+iuEgcUD1yX1ciwwPha8nh4JY8ALR/seoyFJVRd+YOMjKkphYS7x0ePEIDEh6jKgnkm92HfvjZhDBxU3QNJHg7G8cntOtlKLcg54oQ3OZZPeIy77g669f64rnmi+Kw5jZQ2YhRBBs2pmVb6k2OQ==,382-465-6552,************8524,50,9c92280431aaf28e275d7783cba87100
Resort Hotel,0,72,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,84.67,0,1,Check-Out,2015-07-07,Mark Garcia,Hv6Dcm3mpuziAuJLRD46tUS4AqCMA55CxAeAjqvvzZFXFCRCI82TRfv+15JgymJfZsTvVZRJZQEfN4Ntusl1j7/nmZyHtVjV1Gyj/teYtimpcIAxDxQPj9ruRt6IN2alGzpYrjqrAOVnioLJUzuNY9/pW/Zxylt3ZlehzxqCJDQCaBxfKTIZ7QzJR4lnz7HPszx0C/te/Fu8Nv3SEMXbRdBN5DSWpWUtV/6Bqjxb5luSETfx8mI4IGL5aOvz9MkYcYuvUOsr6LsA3shh7t6mbDQhXhR7cQpKCrY6o070IJXp7A9GCDzroCmOTYpw4zPjTSqJaE2SyA4kmVxdH+fSnA==,784-675-4921,************4371,46,bf59ab59e6d1874e4eefdce590e1935c
Resort Hotel,0,72,2015,July,27,1,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,99.67,0,1,Check-Out,2015-07-07,Brandon Taylor,rU8sRCjJtzwPJxIofMI0TdUdWcUSPKAd5hEoD0zdJXfphbOOXFZRtrNuqruPpIIAC5U+5+3nexG/dfZ3ujMHLpm4HJuLZf9GpsYqXEMdSQJPxEsKk7hzyIaNtDXUQqELTnSw33KALe+OwFiJkEMAxB+WKpupugS8UJ9W92DCDreLY8EaPbrJ7Y15oHhWBXAkDWp9p6RLpSQ6OmPyDpt1xxoUGvi3SmH28Cym0drT/+flyTe3g8Oc4raGh0R1bN7dpNRjjLGn+curpb/jxT4gGqvUGfEjASUgDyCGRKgr0rQSgD2Y+XypnVyJimkXnA6fIKUqve8McYxgLxkJkZRDoA==,227-329-7167,************8470,61,f48cb407ae37f5445852634de83c7bb2
Resort Hotel,0,127,2015,July,27,1,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,115.0,,0,Contract,94.95,0,1,Check-Out,2015-07-01,Angie Sanchez,v4nzRFTXHNpey39HkgjW2KWXkJl9/MGz3iNM+PK5z4kpMJl0ggwvAkMR9/an1ZhigjrisA4g7scs8RFT/qWhYeaBFYQwrpFhR7z89CLABWVIFdtgHLv3Mo0Fkr/GqEoG5cmDGzMciEX2hkkPCYzc/Tg01mU/o2ABA92f0VJgoRoKXs5uGXDWDAUqHVdbc47TSW1WJDtulstbIxsMp0XNiiAGX6OTyIhyNxbD5+DDES7PMZZHf+TREUX8yjoLnsin3Eooon1ajZUSy9WNTSgC5zxXgAMSfsa2Ip3NSD2+nblJHdbOW2Q6BFvBIepJr+s7kk01a7EX8N83RPYYx5/wxg==,211-889-2476,************8871,48,187367666de46bc78f384be9812fd6ca
Resort Hotel,0,78,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,63.6,1,0,Check-Out,2015-07-08,Alexis King,prMDx7OhbT1nePsuse94AHr7I67frflRUkLbdbNcysQqziEkj0AwN2/s9YuTQMJNn6sXKWVWEIjAwqyobSS6AubAHVJEw5/2elkL9ETk9G7F2HzY6DZGR+6j2SaOYgqRclWEH1qCpUpZxHPOVWTTRvxKVYYtiqaK/7Q2y2s4QITyRQsMpngewQjlW7MADeax14iAI5r0I+TlvYPSFcXShKckZCRNViMJDOttVgvCc1Wr4enCq1d6qBoKtGPO3CN9DGFQxETn/vAOHphBdlRs6I/4m2O7Fk/iajDaASrXECnmvh5u72Mm1heGKTYb0ZKOYJz6LYNGRox+WO6WMuB5Fw==,103-516-5853,************6809,61,ab1402df6d8d926535b269afba5eed4d
Resort Hotel,0,48,2015,July,27,1,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Contract,79.5,0,0,Check-Out,2015-07-08,Michael Davidson,H/7zmRY0y/0G1Q/bznT/BL7+UQw+OKkRM4QUuxOIk1VSNXTH7BhFQNkfDD/zblV0igtjyz+Gya4cJsqtdHmv1S7E2CfHnddmkk3M/rCZccaw8z8DuPJjzTmaMQJ/6/WnVcLe8asX5TUkcy5C2TY8+0vW9hJp0DGA4ben9opYKXnJiqrVgG05IuE5Ggl7cdeXYvqm6+DZgT7/lM6x9Yh5YorUZx17QfoBuxJ+y/SyAFl/r63fWQDGnem6OTvt1R0Zvt84ljpuB/nhDf0aAPtV/salJgC6sloAhKIVIzzn0IlGQUB8Jz3jPkcBzMmn8uIFs7gZOKWpDJxPJAB43R9VDA==,336-525-2460,************8662,69,7ece6ea74ee05f59b1bb22c41c9d1710
Resort Hotel,1,60,2015,July,27,1,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,107.0,0,2,Canceled,2015-05-11,Jaime Flynn,bGWPhGPTL6jUj7uXkZpkQKI300f5+T+QEfd2u6tMVwFSIgm0cUaBOHXvwzBjCX6oroJsBPtlANiZwyb9UTXgD8BMLU3lgqog5KC4cKSNy7jJoJolIiEmlf5CkkEKK8Ihh/wyymhG8JDfxVB6NRh1RQCdE3Jqgq5X8PrLyb3Hms3+elgdavKsi704aHHAdUoPJVqoLFLY0s4zxAAHSjFgIzIgt7+ThOc51JfYSaNMKplAMgu2jXlECSO0MBtbLhwcrs8JnmOfvKZLYHVBmNkZj9u45clEO4kgDyXEakBxyz8eckskYy7VGtUoCz4XdqbvkhoGA7H/bN5y3/AKrD9FXg==,549-866-3721,************9660,27,f6cf7011be73403668ee8b407a2bcb4f
